"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2021,"Abilene Christian",51.2145748987854,110,19.1645118333815,183,30.5869074492099,85,32.7260458839406,143
2021,"Air Force",52.0512820512821,81,22.5926824116593,329,15.3417015341702,347,30.8547008547009,188
2021,"Akron",51.4901960784314,95,17.0410534469404,77,30.0907911802853,99,30.6666666666667,193
2021,"Alabama",51.6705882352941,90,18.5982434992251,157,32.2455322455322,46,28.8,243
2021,"Alabama A&M",44.758064516129,331,21.4492278512135,299,28.2456140350877,157,31.7972350230415,162
2021,"Alabama St.",43.4588701684836,342,22.3450817783921,323,29.5389048991354,116,42.7155599603568,4
2021,"Albany",50.5096262740657,142,18.0315552216379,123,22.3123732251521,315,34.0883352208381,101
2021,"Alcorn St.",44.3992773261066,338,20.4166551083248,254,30.0859598853868,100,33.9656729900632,105
2021,"American",52.6032315978456,64,22.2978813484573,320,24.1486068111455,272,26.7504488330341,293
2021,"Appalachian St.",46.9380654140571,293,17.6625217827923,105,28.1995661605206,161,32.7070285316632,144
2021,"Arizona",50.5361930294906,138,17.2360898061637,89,34.2633928571429,24,41.7560321715818,7
2021,"Arizona St.",49.2079207920792,206,14.9615381990185,7,21.2674543501611,325,33.2673267326733,123
2021,"Arkansas",50.7480694980695,128,17.1154095806829,81,31.7315658657829,63,32.6737451737452,148
2021,"Arkansas Pine Bluff",43.1784660766962,343,22.4937200274035,327,27.2222222222222,185,38.5693215339233,23
2021,"Arkansas St.",48.0432972522898,258,19.4428993196697,195,30.8108108108108,80,34.6378018318068,83
2021,"Army",51.7680921052632,88,18.1438134166053,130,23.202170963365,297,29.3585526315789,231
2021,"Auburn",51.1977886977887,112,21.9539791587225,315,35.0401606425703,14,36.1793611793612,62
2021,"Austin Peay",50.3711201079622,155,21.1925883686182,289,35.6413166855846,11,29.4197031039136,230
2021,"BYU",54.9121665582303,22,18.9638941001971,175,28.6713286713287,145,27.9115159401431,268
2021,"Ball St.",51.3367052023121,100,19.7616364545475,218,27.7912621359223,173,28.6849710982659,244
2021,"Baylor",56.5482502651113,7,16.5283317164313,54,37.2930866601753,5,26.5111346765642,295
2021,"Bellarmine",55.3181818181818,15,17.3432293244471,96,25.7142857142857,238,28.1818181818182,259
2021,"Belmont",56.2781531531532,9,16.5677930696969,57,26.401630988787,215,27.9279279279279,266
2021,"Bethune Cookman",0,348,100,348,0,348,0,348
2021,"Binghamton",48.893166506256,218,20.5774018972365,259,29.2237442922374,121,23.1953801732435,338
2021,"Boise St.",52.2640306122449,74,16.7681721110496,68,26.8426842684268,198,34.1198979591837,99
2021,"Boston College",49.789029535865,182,19.1567900274039,182,25.3731343283582,243,29.704641350211,225
2021,"Boston University",49.6615087040619,187,18.3026920551543,139,29.0322580645161,133,28.6266924564797,246
2021,"Bowling Green",47.5690276110444,277,13.46011956889,2,30.3468208092486,95,27.9111644657863,269
2021,"Bradley",49.9334221038615,175,18.8984569149858,172,27.9821627647715,166,22.6364846870839,341
2021,"Brown",0,348,100,348,0,348,0,348
2021,"Bryant",53.2996894409938,46,20.3256799330816,249,28.3443708609272,153,33.9285714285714,108
2021,"Bucknell",51.9765739385066,84,17.3345307844731,94,19.8473282442748,336,36.3103953147877,58
2021,"Buffalo",51.1576971214018,116,18.4865202456542,152,37.2793354101765,6,29.7872340425532,222
2021,"Butler",47.4874371859297,280,17.3173279241913,93,26.0180995475113,230,29.4328786791098,229
2021,"Cal Baptist",53.906976744186,38,19.7202012490687,214,27.4015748031496,182,36.9302325581395,46
2021,"Cal Poly",44.515612489992,334,20.3092545580429,248,21.9631901840491,320,29.4635708566853,228
2021,"Cal St. Bakersfield",48.3997155049787,246,19.6104874856214,206,38.5365853658537,3,26.8847795163585,288
2021,"Cal St. Fullerton",51.2443438914027,107,17.6436978631014,104,24.9063670411985,247,35.6334841628959,68
2021,"Cal St. Northridge",48.3520900321543,248,16.6679268425872,62,24.2618741976893,267,31.6720257234727,164
2021,"California",49.4237288135593,197,19.2578930237604,185,24.2622950819672,266,33.9661016949153,104
2021,"Campbell",55.6514913657771,11,18.483192606723,151,19.6159122085048,337,33.8304552590267,112
2021,"Canisius",47.0101781170483,292,16.7750954352385,69,26.6393442622951,202,31.5521628498728,170
2021,"Central Arkansas",49.2819349962207,203,23.8644147694211,343,28.8834951456311,137,32.3507180650038,154
2021,"Central Connecticut",48.5365853658537,244,19.7305260370113,215,23.728813559322,283,28.3739837398374,254
2021,"Central Michigan",48.6776859504132,231,17.9489133287614,119,26.6311584553928,204,36.198347107438,61
2021,"Charleston",51.5856236786469,92,16.2836213163339,48,24.2105263157895,269,27.061310782241,284
2021,"Charleston Southern",46.514745308311,302,23.5775163954013,339,27.4348422496571,181,30.1161751563896,206
2021,"Charlotte",49.2109634551495,205,20.1044862495144,237,21.7213114754098,322,37.2093023255814,39
2021,"Chattanooga",50.4322766570605,150,15.9340825785344,30,22.6076555023923,310,28.0979827089337,261
2021,"Chicago St.",41.3480885311871,347,21.705607932697,310,16.5644171779141,346,25.3521126760563,318
2021,"Cincinnati",48.3569828230022,247,20.5400944477557,258,29.1319857312723,128,33.0097087378641,136
2021,"Clemson",49.9622071050642,173,19.3754146450638,191,26.5644955300128,206,23.2048374905518,337
2021,"Cleveland St.",50.5134788189987,141,18.769649476796,167,30.7196562835661,83,32.5417201540436,150
2021,"Coastal Carolina",49.73604826546,185,21.7581593097412,312,34.7985347985348,17,33.7858220211161,113
2021,"Colgate",56.6169154228856,5,14.7099698531141,5,28.2374100719424,159,30.9452736318408,186
2021,"Colorado",52.396694214876,69,17.1296132895681,82,30.8447937131631,79,29.4765840220386,227
2021,"Colorado St.",54.0933694181326,34,19.7058803895783,212,24.2030696576151,270,32.8146143437077,140
2021,"Columbia",0,348,100,348,0,348,0,348
2021,"Connecticut",48.9553314121037,216,17.5363978406674,101,37.3508353221957,4,29.0345821325648,239
2021,"Coppin St.",48.5636645962733,241,19.9872574075267,228,18.4180790960452,341,43.7888198757764,2
2021,"Cornell",0,348,100,348,0,348,0,348
2021,"Creighton",55.0214822771214,19,15.7494819249367,28,24.5531514581373,258,25.671321160043,311
2021,"Dartmouth",0,348,100,348,0,348,0,348
2021,"Davidson",55.2746294681779,16,17.2565132131852,90,28.101644245142,163,26.8526591107236,290
2021,"Dayton",55.4838709677419,13,21.2164181964512,292,23,300,33.7096774193548,114
2021,"DePaul",46.1438474870017,307,22.0610539668533,317,31.8497913769124,60,23.6568457538995,335
2021,"Delaware",49.4572591587517,193,21.1533351049694,288,28.322440087146,155,38.8059701492537,21
2021,"Delaware St.",45.7142857142857,316,22.3129869147568,322,26.2924667651403,218,29.8095238095238,219
2021,"Denver",49.8204667863555,180,20.9496482464176,278,22.0088626292467,317,34.1113105924596,100
2021,"Detroit",55.077519379845,17,16.7855365732294,70,27.1604938271605,186,25.2713178294574,319
2021,"Dixie St.",45.4504094631483,319,20.9349521130772,277,24.6879334257975,254,35.3958143767061,72
2021,"Drake",53.4443168771527,44,15.2854690890249,13,31.9875776397516,55,24.6268656716418,324
