"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2024,"Abilene Christian",51.6693591814755,248,20.2532720498477,32,30.4623753399819,244,39.9030694668821,324
2024,"Air Force",54.1692213366033,338,17.57043320206,135,31.4618644067797,298,39.0557939914163,311
2024,"Akron",49.0369181380417,94,16.7364963049661,192,25.4799301919721,43,29.3739967897271,94
2024,"Alabama",49.659429544487,127,15.1912995284519,296,31.046431046431,277,38.8250319284802,307
2024,"Alabama A&M",49.0796019900498,96,19.5329171339811,44,32.7029156816391,325,45.1741293532338,353
2024,"Alabama St.",49.0524320909665,95,20.036832412523,36,29.0386521308226,182,43.3986102337334,346
2024,"Albany",51.4369345396487,237,17.0406011785695,165,29.4117647058824,203,38.9036721660458,309
2024,"Alcorn St.",55.042492917847,353,17.1658681402663,160,30.5555555555556,252,36.600566572238,281
2024,"American",53.3677184466019,321,17.0380495247783,166,25.564681724846,47,29.7936893203883,110
2024,"Appalachian St.",45.3566299664911,5,14.4910625482711,320,27.8030303030303,120,20.7276208712303,2
2024,"Arizona",48.3792184724689,68,17.9927637797842,111,23.3766233766234,7,25.8880994671403,26
2024,"Arizona St.",51.6958134605193,249,19.3667214434604,48,29.8323036187114,217,31.2135665076842,136
2024,"Arkansas",50.3678273663561,172,15.097851658437,301,29.9019607843137,218,39.0387444825895,310
2024,"Arkansas Pine Bluff",52.5670279520821,292,15.4163101011061,286,34.2182890855457,348,32.4586423274387,178
2024,"Arkansas St.",50.5371530886303,186,14.2058989129022,328,28.8446824789594,170,34.8254252461952,243
2024,"Army",50.2807236431691,167,16.730186651031,193,25.5186721991701,45,31.6281971303805,149
2024,"Auburn",43.7130177514793,1,18.1354719756582,104,30.2098950524738,223,41.5187376725838,334
2024,"Austin Peay",53.1441291040623,315,16.6050797511577,204,31.6635160680529,301,37.8964941569282,298
2024,"BYU",48.1777333999001,58,16.0208565481572,251,24.5980707395498,21,32.0019970044933,162
2024,"Ball St.",51.3051044083527,228,16.1920855507075,235,27.8381046396841,122,27.6102088167053,57
2024,"Baylor",51.3766233766234,235,17.0062154696133,169,26.8778280542986,89,31.2207792207792,137
2024,"Bellarmine",53.9167686658507,330,14.5894067063349,316,29.3676312968917,199,31.8849449204406,157
2024,"Belmont",51.0994502748626,212,16.4146540849859,222,27.4641954507161,106,26.9865067466267,42
2024,"Bethune Cookman",50.0859598853868,157,21.8584003228586,13,33.1775700934579,336,49.2263610315186,362
2024,"Binghamton",50,150,13.4167110856875,346,25.024727992087,30,34.8328267477204,244
2024,"Boise St.",49.7641509433962,137,16.9183125067782,178,23.0997038499506,5,33.0778301886792,193
2024,"Boston College",50.4714757190005,181,15.7369563666385,273,26.303317535545,64,28.0528052805281,66
2024,"Boston University",50,150,16.9235560622176,176,23.0195712954334,4,36.2048894062864,274
2024,"Bowling Green",51.1773940345369,217,16.0617415133382,247,25.4867256637168,44,27.0538984824699,43
2024,"Bradley",47.6402726796015,40,18.3241242306147,94,28.1067556296914,136,35.1337178814892,252
2024,"Brown",51.2327981651376,220,16.829954408769,186,27.4661508704062,107,32.052752293578,165
2024,"Bryant",45.3944145026948,7,16.6391646460198,203,30.2914110429448,231,33.8069573738364,216
2024,"Bucknell",49.4811578372474,115,16.4906072444219,211,28.6481647269472,160,31.5128345166576,142
2024,"Buffalo",53.9331896551724,332,15.1494529035465,299,30.7101727447217,263,28.7176724137931,81
2024,"Butler",50,150,16.0472600626019,250,28.9879931389365,179,22.2879684418146,5
2024,"Cal Baptist",49.2196531791908,101,15.3494388014687,292,24.8538011695906,27,30.3468208092486,122
2024,"Cal Poly",51.5125072716696,243,17.4097588172875,143,33.6240310077519,340,41.8848167539267,337
2024,"Cal St. Bakersfield",49.9682942295498,147,18.5785645429848,78,31.2180143295803,285,46.6708941027267,357
2024,"Cal St. Fullerton",49.8813056379822,142,17.9150884033116,116,29.5145631067961,206,35.6083086053412,259
2024,"Cal St. Northridge",48.3394833948339,66,17.9579736495529,112,26.9421487603306,92,39.5361096468108,320
2024,"California",51.2570548999487,221,14.7194112235511,314,26.6897746967071,80,33.1452026680349,197
2024,"Campbell",52.1505376344086,270,16.4239528770698,219,31.2318137730359,286,23.5993208828523,11
2024,"Canisius",51.2008733624454,218,16.3121400869667,227,28.4900284900285,151,28.0021834061135,65
2024,"Central Arkansas",54.015401540154,335,15.3991032983695,290,31.4150943396226,295,33.6633663366337,210
2024,"Central Connecticut",49.6443390634262,126,17.5559882537246,136,26.7716535433071,85,26.674570243035,33
2024,"Central Michigan",47.3286562331355,35,16.2456802878621,229,30.695652173913,262,30.5990286022666,126
2024,"Charleston",51.1724474841231,216,16.2189559047136,231,26.3546798029557,66,29.2623351245725,91
2024,"Charleston Southern",50.9051186017478,201,13.5979822348942,344,29.3432203389831,198,33.5205992509363,206
2024,"Charlotte",48.5011990407674,75,15.2282271674713,294,28.9911851126347,180,31.4748201438849,139
2024,"Chattanooga",49.8956158663883,145,14.5273643460642,319,28.8412017167382,169,27.2964509394572,48
2024,"Chicago St.",53.6213468869123,326,21.1688135242322,19,35.1441241685144,353,35.9593392630241,270
2024,"Cincinnati",47.7198697068404,41,17.3475752377982,148,25.2696456086287,35,29.1298278268962,89
2024,"Clemson",48.1542056074766,56,13.8826690550828,340,26.5519820493642,72,32.0560747663551,166
2024,"Cleveland St.",51.35,233,19.2492781520693,52,34.4941956882255,350,37.4,289
2024,"Coastal Carolina",50.104821802935,161,12.7001689747861,358,30.4785894206549,245,29.4549266247379,98
2024,"Colgate",47.9124236252546,45,16.2550936337928,228,24.8371335504886,26,24.4908350305499,13
2024,"Colorado",49.686660698299,129,15.196301716368,295,24.8306997742664,25,27.3052820053715,50
2024,"Colorado St.",48.4619395203337,71,16.6843672101559,197,26.92633361558,90,31.6996871741397,153
2024,"Columbia",52.7622377622378,298,16.989089162702,170,28.5885167464115,158,28.5314685314685,76
2024,"Connecticut",44.3810359964881,3,16.014007524312,252,26.7072346179851,82,31.1237928007024,134
2024,"Coppin St.",51.3019218846869,227,21.8394672185788,14,38.6056191467222,362,38.3137011779293,299
2024,"Cornell",51.2903225806452,226,18.3392257048984,93,31.7096466093601,303,32.4926686217009,179
2024,"Creighton",46.3209982788296,12,10.9764275029659,362,24.9097472924188,28,16.0068846815835,1
2024,"Dartmouth",54.1752224503765,339,13.3560994118763,347,24.4630071599045,19,24.3668720054757,12
2024,"Davidson",49.4079336885731,112,17.2024781540993,154,27.7725118483412,117,32.8004736530491,187
2024,"Dayton",48.305954825462,62,15.9431268574092,256,28.6440677966102,159,21.9199178644764,3
2024,"DePaul",56.5451745379877,361,14.5378074426259,317,32.3279924599435,321,28.4394250513347,75
2024,"Delaware",48.668407310705,81,15.0976499376703,302,27.8929188255613,126,27.1018276762402,44
2024,"Delaware St.",50.8668903803132,199,22.0320125141831,12,31.6635160680529,301,36.1856823266219,273
2024,"Denver",54.7271745002701,351,14.2625607779579,326,27.6264591439689,110,31.9827120475419,161
2024,"Detroit Mercy",55.937167199148,359,17.3185821550241,149,35.3921568627451,355,31.8956336528222,158
2024,"Drake",50.7735946364105,195,17.4896312219206,139,22.4612736660929,2,31.253223310985,138
2024,"Drexel",47.7735019241341,42,13.0819452071511,353,24.4661921708185,20,26.7179769103903,36
2024,"Duke",48.5401459854015,77,16.8497751465817,185,25.9493670886076,55,28.1265206812652,68
2024,"Duquesne",48.4894259818731,73,19.2337715052924,54,30.3127506014435,232,34.9949647532729,249
2024,"East Carolina",51.2676056338028,222,18.7224083825328,70,30.9859154929577,275,32.7323943661972,184
2024,"East Tennessee St.",50.8991825613079,200,18.7683284457478,69,29.375,201,36.7302452316076,282
2024,"Eastern Illinois",52.0265780730897,265,19.7430231173334,41,27.8993435448578,127,37.4750830564784,293
